subj	date	SessionTime	level	Procedure	Grid1.OnsetTime	ITI	Load	Block	Cue1_img	Cue2_img	Cue3_img	Target_img	Target.RT	Target.RTTime	Target.ACC
11040	20130325	16:42:47	2	 cueDelayProbe	 140455	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target1368.JPG	 1607	 146561	 1
11040	20130325	16:42:47	2	 cue	 148471	 4000	 high		 Cue7.JPG	 Cue3.JPG	 Cue1.JPG	 NA			
11040	20130325	16:42:47	2	 cueDelayProbe	 153970	 4000	 high		 Cue2.JPG	 Cue4.JPG	 Cue5.JPG	 Target1367.JPG	 1102	 159572	 1
11040	20130325	16:42:47	2	 cue	 164987	 4000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA			
11040	20130325	16:42:47	2	 cueDelayProbe	 170486	 2000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1457.JPG	 1166	 177652	 1
11040	20130325	16:42:47	2	 cueDelay	 181002	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA			
11040	20130325	16:42:47	2	 cueDelay	 187502	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA			
11040	20130325	16:42:47	2	 cueDelayProbe	 198501	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target2458.JPG	 1015	 202533	 1
11040	20130325	16:42:47	2	 cueDelayProbe	 205034	 2000	 high		 Cue7.JPG	 Cue6.JPG	 Cue2.JPG	 Target1357.JPG	 927	 210461	 1
11040	20130325	16:42:47	2	 cue	 214051	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11040	20130325	16:42:47	2	 cue	 216550	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA			
11040	20130325	16:42:47	2	 cue	 219050	 16000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA			
11040	20130325	16:42:47	2	 cueDelayProbe	 236549	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target1467.JPG	 1173	 242239	 1
11040	20130325	16:42:47	2	 cueDelay	 251582	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA			
11040	20130325	16:42:47	2	 cueDelayProbe	 265581	 1000	 high		 Cue2.JPG	 Cue3.JPG	 Cue8.JPG	 Target1457.JPG	 1386	 271483	 1
11040	20130325	16:42:47	2	 cueDelayProbe	 273614	 1000	 high		 Cue1.JPG	 Cue3.JPG	 Cue8.JPG	 Target2458.JPG	 1193	 277823	 1
11040	20130325	16:42:47	2	 cueDelayProbe	 280147	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1357.JPG	 1502	 287665	 1
11040	20130325	16:42:47	2	 cueDelay	 296679	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11040	20130325	16:42:47	2	 cueDelay	 301679	 1000	 high		 Cue6.JPG	 Cue7.JPG	 Cue3.JPG	 NA			
11040	20130325	16:42:47	2	 cueDelay	 305679	 2000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11040	20130325	16:42:47	2	 cueDelayProbe	 310679	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target2467.JPG	 1164	 314876	 1
11040	20130325	16:42:47	2	 cue	 317228	 2000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA			
11040	20130325	16:42:47	2	 cueDelayProbe	 320728	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1468.JPG	 996	 326224	 1
11040	20130325	16:42:47	2	 cueDelay	 328744	 2000	 high		 Cue3.JPG	 Cue8.JPG	 Cue1.JPG	 NA			
11040	20130325	16:42:47	2	 cueDelayProbe	 333744	 2000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target1357.JPG	 2114	 338874	 1
11040	20130325	16:42:47	2	 cueDelayProbe	 341277	 2000	 high		 Cue3.JPG	 Cue1.JPG	 Cue8.JPG	 Target2457.JPG	 1269	 345562	 1
11040	20130325	16:42:47	2	 cueDelayProbe	 348810	 4000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target2467.JPG	 2261	 354087	 0
11040	20130325	16:42:47	2	 cueDelayProbe	 358343	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target2468.JPG	 1718	 364560	 1
11040	20130325	16:42:47	2	 cueDelayProbe	 366359	 1000	 high		 Cue4.JPG	 Cue7.JPG	 Cue6.JPG	 Target2358.JPG	 1535	 370910	 1
11040	20130325	16:42:47	2	 cueDelayProbe	 372892	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2467.JPG	 1732	 377640	 1
11040	20130325	16:42:47	2	 cueDelayProbe	 382425	 1000	 high		 Cue1.JPG	 Cue7.JPG	 Cue4.JPG	 Target2368.JPG	 2080	 390521	 1
11040	20130325	16:42:47	2	 cue	 391957	 1000	 high		 Cue3.JPG	 Cue7.JPG	 Cue5.JPG	 NA			
			1												
11043	20130307	16:55:35	2	 cueDelayProbe	 27759	 1000	 high		 Cue2.JPG	 Cue4.JPG	 Cue8.JPG	 Target2367.JPG	 1421	 32196	 1
11043	20130307	16:55:35	2	 cueDelayProbe	 34292	 4000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target1357.JPG	 1194	 38503	 1
11043	20130307	16:55:35	2	 cue	 43825	 1000	 high		 Cue8.JPG	 Cue2.JPG	 Cue3.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelay	 46325	 4000	 high		 Cue2.JPG	 Cue6.JPG	 Cue7.JPG	 NA			
11043	20130307	16:55:35	2	 cue	 53325	 2000	 high		 Cue7.JPG	 Cue3.JPG	 Cue5.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelayProbe	 56825	 16000	 high		 Cue2.JPG	 Cue4.JPG	 Cue7.JPG	 Target1458.JPG	 1870	 63228	 1
11043	20130307	16:55:35	2	 cueDelay	 79874	 1000	 high		 Cue7.JPG	 Cue6.JPG	 Cue4.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelay	 85374	 1000	 high		 Cue7.JPG	 Cue2.JPG	 Cue5.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelay	 92374	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelay	 97874	 1000	 high		 Cue3.JPG	 Cue8.JPG	 Cue2.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelayProbe	 103374	 1000	 high		 Cue1.JPG	 Cue6.JPG	 Cue4.JPG	 Target2357.JPG	 1733	 108124	 1
11043	20130307	16:55:35	2	 cue	 109907	 2000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelayProbe	 113407	 1000	 high		 Cue8.JPG	 Cue1.JPG	 Cue3.JPG	 Target1467.JPG	 1861	 121285	 1
11043	20130307	16:55:35	2	 cue	 122940	 4000	 high		 Cue3.JPG	 Cue6.JPG	 Cue1.JPG	 NA			
11043	20130307	16:55:35	2	 cue	 128440	 1000	 high		 Cue5.JPG	 Cue7.JPG	 Cue3.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelayProbe	 130940	 2000	 high		 Cue7.JPG	 Cue2.JPG	 Cue6.JPG	 Target1368.JPG	 1637	 135594	 1
11043	20130307	16:55:35	2	 cueDelayProbe	 138474	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target1368.JPG	 1981	 144971	 1
11043	20130307	16:55:35	2	 cue	 146507	 4000	 high		 Cue7.JPG	 Cue3.JPG	 Cue1.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelayProbe	 152007	 4000	 high		 Cue2.JPG	 Cue4.JPG	 Cue5.JPG	 Target1367.JPG	 2414	 158937	 1
11043	20130307	16:55:35	2	 cue	 163040	 4000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelayProbe	 168540	 2000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1457.JPG	 0	 0	 0
11043	20130307	16:55:35	2	 cueDelay	 179039	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelay	 185539	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelayProbe	 196539	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target2458.JPG	 1569	 201125	 1
11043	20130307	16:55:35	2	 cueDelayProbe	 203072	 2000	 high		 Cue7.JPG	 Cue6.JPG	 Cue2.JPG	 Target1357.JPG	 1440	 209029	 1
11043	20130307	16:55:35	2	 cue	 212106	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11043	20130307	16:55:35	2	 cue	 214606	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA			
11043	20130307	16:55:35	2	 cue	 217105	 16000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelayProbe	 234605	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target1467.JPG	 1061	 240183	 1
11043	20130307	16:55:35	2	 cueDelay	 249638	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelayProbe	 263638	 1000	 high		 Cue2.JPG	 Cue3.JPG	 Cue8.JPG	 Target1457.JPG	 1761	 269916	 1
11043	20130307	16:55:35	2	 cueDelayProbe	 271671	 1000	 high		 Cue1.JPG	 Cue3.JPG	 Cue8.JPG	 Target2458.JPG	 1403	 276091	 1
11043	20130307	16:55:35	2	 cueDelayProbe	 278204	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1357.JPG	 1776	 285997	 1
11043	20130307	16:55:35	2	 cueDelay	 294738	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelay	 299737	 1000	 high		 Cue6.JPG	 Cue7.JPG	 Cue3.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelay	 303737	 2000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelayProbe	 308737	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target2467.JPG	 1788	 313559	 1
11043	20130307	16:55:35	2	 cue	 315287	 2000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelayProbe	 318787	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1468.JPG	 2119	 325423	 1
11043	20130307	16:55:35	2	 cueDelay	 326820	 2000	 high		 Cue3.JPG	 Cue8.JPG	 Cue1.JPG	 NA			
11043	20130307	16:55:35	2	 cueDelayProbe	 331820	 2000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target1357.JPG	 2163	 336984	 1
11043	20130307	16:55:35	2	 cueDelayProbe	 339337	 2000	 high		 Cue3.JPG	 Cue1.JPG	 Cue8.JPG	 Target2457.JPG	 1439	 343809	 1
11043	20130307	16:55:35	2	 cueDelayProbe	 346887	 4000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target2467.JPG	 1307	 351210	 1
11043	20130307	16:55:35	2	 cueDelayProbe	 356420	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target2468.JPG	 1017	 361953	 1
11043	20130307	16:55:35	2	 cueDelayProbe	 364453	 1000	 high		 Cue4.JPG	 Cue7.JPG	 Cue6.JPG	 Target2358.JPG	 1716	 369186	 1
11043	20130307	16:55:35	2	 cueDelayProbe	 370986	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2467.JPG	 975	 374962	 1
11043	20130307	16:55:35	2	 cueDelayProbe	 380503	 1000	 high		 Cue1.JPG	 Cue7.JPG	 Cue4.JPG	 Target2368.JPG	 2131	 388650	 1
11043	20130307	16:55:35	2	 cue	 390036	 1000	 high		 Cue3.JPG	 Cue7.JPG	 Cue5.JPG	 NA			
			1												
11046	20130211	12:16:36	2	 cueDelayProbe	 38253	 1000	 high		 Cue2.JPG	 Cue4.JPG	 Cue8.JPG	 Target2367.JPG	 1459	 42728	 1
11046	20130211	12:16:36	2	 cueDelayProbe	 44786	 4000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target1357.JPG	 934	 48720	 1
11046	20130211	12:16:36	2	 cue	 54302	 1000	 high		 Cue8.JPG	 Cue2.JPG	 Cue3.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelay	 56802	 4000	 high		 Cue2.JPG	 Cue6.JPG	 Cue7.JPG	 NA			
11046	20130211	12:16:36	2	 cue	 63801	 2000	 high		 Cue7.JPG	 Cue3.JPG	 Cue5.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelayProbe	 67301	 16000	 high		 Cue2.JPG	 Cue4.JPG	 Cue7.JPG	 Target1458.JPG	 1278	 73112	 1
11046	20130211	12:16:36	2	 cueDelay	 90350	 1000	 high		 Cue7.JPG	 Cue6.JPG	 Cue4.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelay	 95850	 1000	 high		 Cue7.JPG	 Cue2.JPG	 Cue5.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelay	 102849	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelay	 108349	 1000	 high		 Cue3.JPG	 Cue8.JPG	 Cue2.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelayProbe	 113849	 1000	 high		 Cue1.JPG	 Cue6.JPG	 Cue4.JPG	 Target2357.JPG	 1975	 118840	 1
11046	20130211	12:16:36	2	 cue	 120382	 2000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelayProbe	 123881	 1000	 high		 Cue8.JPG	 Cue1.JPG	 Cue3.JPG	 Target1467.JPG	 1231	 131112	 1
11046	20130211	12:16:36	2	 cue	 133398	 4000	 high		 Cue3.JPG	 Cue6.JPG	 Cue1.JPG	 NA			
11046	20130211	12:16:36	2	 cue	 138897	 1000	 high		 Cue5.JPG	 Cue7.JPG	 Cue3.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelayProbe	 141397	 2000	 high		 Cue7.JPG	 Cue2.JPG	 Cue6.JPG	 Target1368.JPG	 1299	 145696	 1
11046	20130211	12:16:36	2	 cueDelayProbe	 148913	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target1368.JPG	 1611	 155024	 1
11046	20130211	12:16:36	2	 cue	 156930	 4000	 high		 Cue7.JPG	 Cue3.JPG	 Cue1.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelayProbe	 162429	 4000	 high		 Cue2.JPG	 Cue4.JPG	 Cue5.JPG	 Target1367.JPG	 1406	 168335	 1
11046	20130211	12:16:36	2	 cue	 173445	 4000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelayProbe	 178945	 2000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1457.JPG	 0	 0	 0
11046	20130211	12:16:36	2	 cueDelay	 189444	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelay	 195944	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelayProbe	 206943	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target2458.JPG	 1174	 211135	 1
11046	20130211	12:16:36	2	 cueDelayProbe	 213476	 2000	 high		 Cue7.JPG	 Cue6.JPG	 Cue2.JPG	 Target1357.JPG	 1062	 219055	 1
11046	20130211	12:16:36	2	 cue	 222509	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11046	20130211	12:16:36	2	 cue	 225009	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA			
11046	20130211	12:16:36	2	 cue	 227509	 16000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelayProbe	 245008	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target1467.JPG	 1195	 250719	 1
11046	20130211	12:16:36	2	 cueDelay	 260040	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelayProbe	 274040	 1000	 high		 Cue2.JPG	 Cue3.JPG	 Cue8.JPG	 Target1457.JPG	 1379	 279935	 1
11046	20130211	12:16:36	2	 cueDelayProbe	 282072	 1000	 high		 Cue1.JPG	 Cue3.JPG	 Cue8.JPG	 Target2458.JPG	 1263	 286335	 0
11046	20130211	12:16:36	2	 cueDelayProbe	 288589	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1357.JPG	 1107	 295695	 1
11046	20130211	12:16:36	2	 cueDelay	 305104	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelay	 310104	 1000	 high		 Cue6.JPG	 Cue7.JPG	 Cue3.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelay	 314104	 2000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelayProbe	 319104	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target2467.JPG	 1790	 323910	 1
11046	20130211	12:16:36	2	 cue	 325637	 2000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelayProbe	 329136	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1468.JPG	 977	 334630	 1
11046	20130211	12:16:36	2	 cueDelay	 337169	 2000	 high		 Cue3.JPG	 Cue8.JPG	 Cue1.JPG	 NA			
11046	20130211	12:16:36	2	 cueDelayProbe	 342169	 2000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target1357.JPG	 1325	 346494	 1
11046	20130211	12:16:36	2	 cueDelayProbe	 349685	 2000	 high		 Cue3.JPG	 Cue1.JPG	 Cue8.JPG	 Target2457.JPG	 1088	 353790	 1
11046	20130211	12:16:36	2	 cueDelayProbe	 357218	 4000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target2467.JPG	 1100	 361318	 1
11046	20130211	12:16:36	2	 cueDelayProbe	 366734	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target2468.JPG	 1092	 372326	 1
11046	20130211	12:16:36	2	 cueDelayProbe	 374751	 1000	 high		 Cue4.JPG	 Cue7.JPG	 Cue6.JPG	 Target2358.JPG	 1008	 378758	 1
11046	20130211	12:16:36	2	 cueDelayProbe	 381267	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2467.JPG	 1115	 385382	 1
11046	20130211	12:16:36	2	 cueDelayProbe	 390783	 1000	 high		 Cue1.JPG	 Cue7.JPG	 Cue4.JPG	 Target2368.JPG	 1255	 398038	 1
11046	20130211	12:16:36	2	 cue	 400299	 1000	 high		 Cue3.JPG	 Cue7.JPG	 Cue5.JPG	 NA			
			1												
11052	20130820	14:38:33	2	 cueDelayProbe	 29356	 1000	 high		 Cue2.JPG	 Cue4.JPG	 Cue8.JPG	 Target2367.JPG	 1082	 33438	 1
11052	20130820	14:38:33	2	 cueDelayProbe	 35872	 4000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target1357.JPG	 939	 39828	 1
11052	20130820	14:38:33	2	 cue	 45406	 1000	 high		 Cue8.JPG	 Cue2.JPG	 Cue3.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelay	 47906	 4000	 high		 Cue2.JPG	 Cue6.JPG	 Cue7.JPG	 NA			
11052	20130820	14:38:33	2	 cue	 54906	 2000	 high		 Cue7.JPG	 Cue3.JPG	 Cue5.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelayProbe	 58406	 16000	 high		 Cue2.JPG	 Cue4.JPG	 Cue7.JPG	 Target1458.JPG	 1223	 64163	 1
11052	20130820	14:38:33	2	 cueDelay	 81457	 1000	 high		 Cue7.JPG	 Cue6.JPG	 Cue4.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelay	 86957	 1000	 high		 Cue7.JPG	 Cue2.JPG	 Cue5.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelay	 93957	 1000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelay	 99457	 1000	 high		 Cue3.JPG	 Cue8.JPG	 Cue2.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelayProbe	 104957	 1000	 high		 Cue1.JPG	 Cue6.JPG	 Cue4.JPG	 Target2357.JPG	 1623	 109597	 1
11052	20130820	14:38:33	2	 cue	 111491	 2000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelayProbe	 114991	 1000	 high		 Cue8.JPG	 Cue1.JPG	 Cue3.JPG	 Target1467.JPG	 1388	 122395	 1
11052	20130820	14:38:33	2	 cue	 124524	 4000	 high		 Cue3.JPG	 Cue6.JPG	 Cue1.JPG	 NA			
11052	20130820	14:38:33	2	 cue	 130024	 1000	 high		 Cue5.JPG	 Cue7.JPG	 Cue3.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelayProbe	 132524	 2000	 high		 Cue7.JPG	 Cue2.JPG	 Cue6.JPG	 Target1368.JPG	 1208	 136749	 1
11052	20130820	14:38:33	2	 cueDelayProbe	 140058	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target1368.JPG	 979	 145554	 1
11052	20130820	14:38:33	2	 cue	 148091	 4000	 high		 Cue7.JPG	 Cue3.JPG	 Cue1.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelayProbe	 153592	 4000	 high		 Cue2.JPG	 Cue4.JPG	 Cue5.JPG	 Target1367.JPG	 1363	 159455	 1
11052	20130820	14:38:33	2	 cue	 164608	 4000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelayProbe	 170109	 2000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1457.JPG	 1660	 177769	 1
11052	20130820	14:38:33	2	 cueDelay	 180625	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelay	 187126	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelayProbe	 198126	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target2458.JPG	 1202	 202361	 1
11052	20130820	14:38:33	2	 cueDelayProbe	 204676	 2000	 high		 Cue7.JPG	 Cue6.JPG	 Cue2.JPG	 Target1357.JPG	 1003	 210196	 1
11052	20130820	14:38:33	2	 cue	 213709	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11052	20130820	14:38:33	2	 cue	 216210	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA			
11052	20130820	14:38:33	2	 cue	 218710	 16000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelayProbe	 236210	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target1467.JPG	 1102	 241829	 1
11052	20130820	14:38:33	2	 cueDelay	 251244	 8000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelayProbe	 265244	 1000	 high		 Cue2.JPG	 Cue3.JPG	 Cue8.JPG	 Target1457.JPG	 1440	 271201	 1
11052	20130820	14:38:33	2	 cueDelayProbe	 273277	 1000	 high		 Cue1.JPG	 Cue3.JPG	 Cue8.JPG	 Target2458.JPG	 1402	 277696	 1
11052	20130820	14:38:33	2	 cueDelayProbe	 279811	 8000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1357.JPG	 1084	 286912	 1
11052	20130820	14:38:33	2	 cueDelay	 296345	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelay	 301345	 1000	 high		 Cue6.JPG	 Cue7.JPG	 Cue3.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelay	 305345	 2000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelayProbe	 310345	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target2467.JPG	 1100	 314462	 1
11052	20130820	14:38:33	2	 cue	 316878	 2000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelayProbe	 320378	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target1468.JPG	 1118	 326013	 1
11052	20130820	14:38:33	2	 cueDelay	 328412	 2000	 high		 Cue3.JPG	 Cue8.JPG	 Cue1.JPG	 NA			
11052	20130820	14:38:33	2	 cueDelayProbe	 333412	 2000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 Target1357.JPG	 1372	 337801	 1
11052	20130820	14:38:33	2	 cueDelayProbe	 340946	 2000	 high		 Cue3.JPG	 Cue1.JPG	 Cue8.JPG	 Target2457.JPG	 1372	 345351	 1
11052	20130820	14:38:33	2	 cueDelayProbe	 348496	 4000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target2467.JPG	 875	 352387	 1
11052	20130820	14:38:33	2	 cueDelayProbe	 358029	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target2468.JPG	 940	 363486	 1
11052	20130820	14:38:33	2	 cueDelayProbe	 366063	 1000	 high		 Cue4.JPG	 Cue7.JPG	 Cue6.JPG	 Target2358.JPG	 1183	 370263	 1
11052	20130820	14:38:33	2	 cueDelayProbe	 372596	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2467.JPG	 1034	 376647	 1
11052	20130820	14:38:33	2	 cueDelayProbe	 382130	 1000	 high		 Cue1.JPG	 Cue7.JPG	 Cue4.JPG	 Target2368.JPG	 1251	 389398	 1
11052	20130820	14:38:33	2	 cue	 391663	 1000	 high		 Cue3.JPG	 Cue7.JPG	 Cue5.JPG	 NA			
			1												
11131	20130214	16:11:19	2	 cueDelayProbe	 29971	 1000	 high		 Cue2.JPG	 Cue4.JPG	 Cue8.JPG	 Target2367.JPG	 1387	 34375	 1
11131	20130214	16:11:19	2	 cueDelayProbe	 36504	 4000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 Target1357.JPG	 1055	 40559	 1
11131	20130214	16:11:19	2	 cue	 46020	 1000	 high		 Cue8.JPG	 Cue2.JPG	 Cue3.JPG	 NA			
11131	20130214	16:11:19	2	 cueDelay	 48520	 4000	 high		 Cue2.JPG	 Cue6.JPG	 Cue7.JPG	 NA			
